org.mortbay.jetty:jetty,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.mortbay.jetty:jetty-util,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.slf4j:log4j-over-slf4j,https://github.com/qos-ch/slf4j/blob/master/LICENSE.txt
com.jolbox:bonecp,https://github.com/wwadge/bonecp/blob/master/NOTICE
com.google.api.grpc:grpc-google-common-protos,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:proto-google-common-protos,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.cloud:google-cloud-bigquery,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.cloud:google-cloud-core,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.cloud:google-cloud-core-http,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.cloud:google-cloud-core-grpc,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.cloud:google-cloud-dataproc,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.cloud:google-cloud-datastore,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.cloud:google-cloud-pubsub,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.cloud:google-cloud-spanner,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.cloud:google-cloud-speech,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.cloud:google-cloud-storage,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:grpc-google-cloud-dataproc-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:grpc-google-cloud-dataproc-v1beta2,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:grpc-google-cloud-pubsub-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:grpc-google-cloud-spanner-admin-database-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:grpc-google-cloud-spanner-admin-instance-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:grpc-google-cloud-spanner-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:proto-google-cloud-dataproc-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:proto-google-cloud-dataproc-v1beta2,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:proto-google-cloud-datastore-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:proto-google-cloud-pubsub-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:proto-google-cloud-spanner-admin-database-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:proto-google-cloud-spanner-admin-instance-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:proto-google-cloud-spanner-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:proto-google-cloud-speech-v1p1beta1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.google.api.grpc:proto-google-iam-v1,https://github.com/googleapis/google-cloud-java/blob/master/LICENSE
com.github.luben:zstd-jni,https://github.com/luben/zstd-jni/blob/master/LICENSE
com.github.fommil.netlib:core,https://github.com/fommil/netlib-java/blob/master/LICENSE.txt
org.abego.treelayout:org.abego.treelayout.core,https://github.com/abego/treelayout/blob/master/LICENSE
org.jpmml:pmml-agent,https://github.com/jpmml/jpmml-model/blob/master/NOTICE.txt
org.jpmml:pmml-model,https://github.com/jpmml/jpmml-model/blob/master/NOTICE.txt
org.jpmml:pmml-schema,https://github.com/jpmml/jpmml-model/blob/master/NOTICE.txt
org.scala-lang:scala-compiler,https://github.com/scala/scala/2.13.x/NOTICE
org.scala-lang:scala-reflect,https://github.com/scala/scala/2.13.x/NOTICE
org.scala-lang:scala-library,https://github.com/scala/scala/2.13.x/NOTICE
org.scala-lang:scalap,https://github.com/scala/scala/2.13.x/NOTICE
org.threeten:threetenbp,https://github.com/ThreeTen/threetenbp/blob/master/LICENSE.txt
org.scala-lang.modules:scala-parser-combinators_2.11,https://github.com/scala/scala/2.13.x/NOTICE
org.scala-lang.modules:scala-xml_2.11,https://github.com/scala/scala/2.13.x/NOTICE
antlr:antlr,https://github.com/antlr/antlr4/blob/master/LICENSE.txt
com.github.virtuald:curvesapi,https://github.com/virtuald/curvesapi/blob/master/license.txt
com.google.auth:google-auth-library-credentials,https://github.com/googleapis/google-auth-library-java/blob/master/LICENSE
com.google.auth:google-auth-library-oauth2-http,https://github.com/googleapis/google-auth-library-java/blob/master/LICENSE
org.antlr:antlr-runtime,https://github.com/antlr/antlr4/blob/master/LICENSE.txt
org.antlr:ST4,https://github.com/antlr/antlr4/blob/master/LICENSE.txt
org.antlr:stringtemplate,https://github.com/antlr/antlr4/blob/master/LICENSE.txt
org.hamcrest:hamcrest-all,https://github.com/hamcrest/JavaHamcrest/blob/master/LICENSE.txt
org.owasp.esapi:esapi,https://github.com/ESAPI/esapi-java/blob/master/LICENSE
com.google.api:api-common,https://github.com/googleapis/api-common-java/blob/master/LICENSE
com.google.api:gax-grpc,https://github.com/googleapis/gax-java/blob/master/LICENSE
com.google.api:gax-httpjson,https://github.com/googleapis/gax-java/blob/master/LICENSE
com.google.api:gax,https://github.com/googleapis/gax-java/blob/master/LICENSE
jline:jline,https://github.com/jline/jline1/blob/master/LICENSE.txt
com.jcraft:jsch,https://github.com/is/jsch/blob/master/LICENSE.txt
com.thoughtworks.paranamer:paranamer,https://github.com/paul-hammant/paranamer/blob/master/LICENSE.txt
org.postgresql:postgresql,https://github.com/pgjdbc/pgjdbc/blob/master/LICENSE
org.scala-lang:jline,https://github.com/scala/scala-jline/scala-jline/LICENSE.txt
org.scalamacros:quasiquotes_2.10,https://github.com/scalamacros/paradise/2.12.8/LICENSE.md
org.bouncycastle:bcpkix-jdk15on,https://github.com/bcgit/bc-java/blob/master/LICENSE.html
org.bouncycastle:bcprov-ext-jdk15on,https://github.com/bcgit/bc-java/blob/master/LICENSE.html
org.bouncycastle:bcprov-jdk15on,https://github.com/bcgit/bc-java/blob/master/LICENSE.html
bouncycastle:bcprov-jdk15,https://github.com/bcgit/bc-java/blob/master/LICENSE.html
org.glassfish.hk2:hk2-api,https://github.com/eclipse-ee4j/glassfish-ha-api/blob/master/LICENSE.md
org.glassfish.hk2:hk2-utils,https://github.com/eclipse-ee4j/glassfish-hk2/blob/master/NOTICE.md
org.glassfish.hk2:osgi-resource-locator,https://github.com/eclipse-ee4j/glassfish-hk2-extra/blob/master/NOTICE.md
org.glassfish.hk2:hk2-locator,https://github.com/eclipse-ee4j/glassfish-hk2/blob/master/NOTICE.md
org.glassfish.hk2.external:aopalliance-repackaged,https://github.com/eclipse-ee4j/glassfish-hk2/blob/master/NOTICE.md
org.glassfish.hk2.external:javax.inject,https://github.com/eclipse-ee4j/glassfish-hk2/blob/master/NOTICE.md
org.glassfish:javax.servlet,https://github.com/eclipse-ee4j/glassfish-hk2/blob/master/NOTICE.md
org.mortbay.jetty:jsp-2.1,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
org.mortbay.jetty:servlet-api-2.5,https://github.com/eclipse/jetty.project/jetty-9.4.x/NOTICE.txt
javax.xml.bind:jaxb-api,https://github.com/javaee/jaxb-spec/blob/master/LICENSE.txt
com.sun.xml.bind:jaxb-core,https://github.com/javaee/jaxb-spec/blob/master/LICENSE.txt
com.sun.xml.bind:jaxb-impl,https://github.com/javaee/jaxb-spec/blob/master/LICENSE.txt
